movie_id,director_id
13092,74159
14326,5369
12182,71548
9539,59611
8882,63973
13401,2171
12783,73460
14976,16294
12113,578
13600,57193
13051,12028
10358,19303
10523,1152
13596,26502
4960,202
12837,71947
7735,52961
12689,6220
13812,77147
27361,15389
13489,64190
13150,77003
14325,5501
13809,956
11887,65310
13253,53216
114796,107395
10527,18863
8338,8557
3580,190
20766,53333
12405,2034
10764,12995
15373,22214
16061,112280
13672,74924
14943,17282
4627,5192
13655,116370
13905,65298
11917,2679
12525,35087
13523,74619
14655,72024
15749,34970
14405,1215
8841,17386
13220,82939
6972,6201
13053,70238
10139,5216
8966,19850
16342,47724
13387,75035
12193,71600
14574,55299
10900,14800
14438,78040
14248,89112
12224,58838
10360,72757
14299,81727
13056,56359
13394,62047
14447,7314
10200,55499
8881,1884
8880,1884
11127,7722
14359,26095
13223,190
11499,6159
8055,468
13980,107045
8276,54273
11321,20646
12163,6431
4922,7467
10201,59026
2253,9032
38142,74091
13954,76541
10202,20739
13973,9048
4148,39
17845,82418
15584,80207
13971,3310
13813,9181
14306,5065
12429,608
17287,78021
13690,61290
14756,63571
10596,26767
13944,77162
10199,64152
10521,17046
13635,58324
14435,27226
13177,56778
14139,118303
8280,17458
12437,3964
2309,1978
13825,75823
14560,52112
14410,66121
13788,3893
14871,77441
14353,2675
14254,81201
17803,62020
10529,65525
1977,82939
13510,63306
14836,57646
15003,57214
14851,77357
13455,2291
4959,1071
10362,20561
10184,29009
14849,18356
15060,74052
15189,109857
13492,18184
7353,52606
5677,19707
16804,76936
1961,11357
20829,41039
30508,10230
15039,21588
26036,2765
15268,10765
19255,39
14979,51984
8832,56194
13207,29922
15067,543568
14853,77362
15159,21981
7916,23799
17158,5917
14301,12891
13849,80384
13613,58712
16538,17871
18781,63303
16558,19242
13811,21085
16353,57207
15472,19346
13090,74152
15854,12099
16325,57125
17097,83048
15512,12080
21946,52343
6968,15868
13161,60949
14637,21526
16991,54710
16614,54733
16071,31140
20048,3045
16258,87438
15451,100134
22705,58021
16005,17329
14164,57134
9841,29924
19833,88926
18947,7018
16996,58552
8833,56033
16869,138
16995,17350
21641,70500
15092,20192
17431,81850
18320,69371
17436,57030
17680,1884
21191,87257
13475,15344
22152,33349
16279,81199
15384,11401
17532,65817
10946,67589
15577,19000
13448,6159
17740,145627
13532,74623
25218,87091
14448,76910
21583,87672
534,36425
18360,17825
18238,82822
21755,67367
14126,34672
17332,36588
18405,94108
16871,7623
14160,12890
14003,83923
16899,27889
21724,59229
15588,67717
14857,77365
17927,82511
13975,20556
18785,57130
16164,18844
17609,42
761,11201
14536,130128
14451,76927
18162,11887
19724,52845
18487,893
18240,29214
17610,1524
12162,14392
8284,4429
62320,66150
19079,84061
19265,1243
12556,54050
11322,638
8355,5714
176241,25882
10024,11151
19913,87742
18480,6767
14728,2388
8884,56197
767,11343
10353,64909
9592,58116
14197,55379
8054,280
22302,137427
18635,83415
20407,129478
21208,59521
16056,61346
20943,36797
21407,51023
12403,28239
20856,79656
17654,82194
24803,9248
17335,80747
13836,58375
18126,36804
14869,7775
30250,108346
17134,16938
20777,66739
13752,20307
15137,77921
18585,83588
19905,57692
22051,100516
24420,57270
13797,62797
19556,84833
23367,18342
19840,10965
25183,54713
14745,48498
19585,84851
17336,53935
18533,21183
15775,40243
18032,36697
8899,45138
22492,19012
17153,81353
25704,12058
23049,18281
26914,45577
26320,1614
24150,16848
25376,84714
12244,71923
5060,40940
15809,77295
22494,93468
37903,6011
17899,148084
17445,74863
19898,54559
6309,49009
10313,31511
19994,54025
11323,1884
12569,17403
19912,4755
18501,20192
22794,107446
18570,95687
22536,10099
16873,80949
25643,62541
29963,10757
17455,58209
12699,58209
23827,90591
20178,95024
25050,25645
22074,17087
23128,94815
12573,1223
28053,99496
24869,92743
23202,11012
24001,67980
22798,69597
23082,17835
19959,7213
19908,91268
28665,101518
18176,110343
26688,130837
22787,58498
24684,1176
11156,48583
19899,12708
23706,78562
23966,96323
16523,5953
18214,57665
3513,16589
12572,524
22803,37932
8915,6495
19904,45627
24238,92733
19918,3055
24056,90812
22947,52443
23173,89824
53985,151007
22804,2150
13576,65310
28422,67075
24418,3289
22821,54795
22800,216116
24804,92657
29150,103041
16577,33183
10315,5655
17979,24
105077,587
24480,21198
24293,70212
14161,6046
22825,1577
8088,309
22824,62369
25793,20019
11699,6818
18239,3288
17774,127542
28089,34110
14859,116802
22832,11266
14172,40282
9924,16590
33273,74943
20411,58766
6058,4501
31002,63937
25472,94075
7445,53334
22881,54040
1284,10847
25716,17282
15400,69416
22949,68573
16866,117052
34653,120615
14452,104831
7980,108
22954,190
10198,15810
26171,64045
4597,41671
20606,64108
24438,18323
25968,47201
19995,2710
10197,17633
22897,17698
10528,956
25196,65167
23398,31024
25137,37710
26123,21475
49687,12329
25769,94220
25680,12804
23963,55189
22327,61069
19901,56501
28178,5306
25195,26481
20504,11447
33613,76325
21575,17496
24271,18357
1450,21931
18476,71329
15774,78751
21521,18897
31175,5125
10800,66856
25676,70109
17606,36693
25602,78108
2395,20674
13855,1296119
17911,65242
13382,144977
33511,1137903
23410,90108
22164,58037
15255,78108
20453,85675
22894,116357
22404,68
23988,73833
27569,56717
8349,55322
13477,16837
12201,10702
26466,41041
8952,56411
33602,8843
12169,71506
27989,57854
25983,101542
24469,71082
11518,35771
32856,1201
7978,4945
60086,79490
11324,1032
26715,102402
38448,17016
13949,84737
24253,76325
32657,10965
23742,19303
11439,3556
26963,96676
23172,13581
26428,19840
22805,89395
15357,78146
29427,52609
22971,5306
23023,15045
14235,78626
10664,54525
28739,101542
17473,81916
26022,35736
12155,510
22972,25598
26389,35453
23488,56710
27583,5656
26390,20907
34016,111686
25941,94918
23169,16834
15846,78806
14765,52342
44363,70890
29426,14999
34335,112289
34563,51866
27573,17167
12834,1462
31723,19656
33788,111388
16436,113500
31867,114404
28355,54559
36970,20030
23048,3227
28211,56205
30018,21684
10191,66193
22582,78615
37181,229931
15544,66514
28510,62941
27936,2419
18823,18865
34769,55587
23483,957
16759,7832
35056,17825
13417,77488
36419,129715
22419,134615
11761,71046
27586,98521
34803,58689
37861,21183
33217,109857
41110,78160
20497,226493
38810,122423
21345,92015
34813,31119
35690,114597
39053,45405
37169,118639
39452,131617
32985,69593
10138,15277
38579,46076
37931,62863
27004,96745
10870,67716
18899,25236
34069,114545
23437,20031
37495,117794
19173,81159
35169,11873
36950,8246
37565,21677
38542,111588
20662,578
23538,1294627
5590,24882
26587,111059
36801,17835
46705,139098
37821,36797
14257,11195
26388,95320
9543,10723
40247,56539
25846,65314
37786,38023
32823,52934
38199,57030
36736,116076
34806,113225
37707,5877
37056,17046
34480,1114
38570,130051
29917,105239
20533,8029
34544,40223
10193,8
39013,121873
18897,19359
10192,64151
38780,23799
37414,172
39545,123132
13989,25873
24021,27571
36691,16304
34647,14597
10196,11614
26932,9108
16023,34517
34851,41671
20352,124747
27205,525
38365,17494
27022,12962
16304,101073
37834,366
32395,129718
38575,21981
39037,129716
15714,236928
39781,75699
73861,574660
40662,124279
27576,13015
31011,107490
38778,6737
35019,113600
48197,66224
31203,64575
38843,1223175
37950,58552
24122,86203
27581,55710
41135,90081
33195,20028
39414,53805
27578,16483
22538,11090
44629,114334
23759,57581
26280,143593
9503,1869
43549,54869
14138,81327
43593,59291
35552,59
44718,58292
26035,94608
16346,83275
41479,126910
31900,119498
42194,56998
20200,54291
28609,122186
38358,120245
27579,45052
14158,56578
37905,119194
41210,60922
10165,240
23631,2294
41233,54507
38073,96439
22681,66800
40264,35694
37645,35896
37799,7467
45162,74863
23168,880
22476,88832
37735,82511
38167,52779
38568,109402
43939,1893
43949,3026
33909,1152
41216,15217
39691,132876
43923,53068
38842,21792
38410,77147
38961,3224
41402,32278
45745,133631
10378,64936
39486,2460
27374,97591
44040,77147
38303,58375
38408,88967
42296,142272
38031,1243
44113,96166
44639,74058
43933,129894
45094,3417
70695,559299
42188,57446
41201,21768
19597,84885
46837,19224
45649,133398
41505,80923
16290,56578
39312,21863
45650,4600
42941,134604
39514,57270
44716,1011
43931,5140
25073,968370
14397,130837
41211,8392
46332,72320
41436,20133
51241,143593
44603,190
41215,41041
1782,19035
38234,78108
41439,2150
41733,57130
44115,2034
38055,18864
44214,6431
49953,76100
38363,11694
48466,12099
44048,893
38357,7017
48303,119294
43539,455
39210,1769
44147,21217
43434,21678
45958,223
36940,83189
12444,11343
45269,70500
38757,76595
45317,17883
41556,53276
49787,81328
46420,136345
45324,37852
48838,34510
42684,6037
38117,84061
43347,9181
10140,10781
37710,8193
48946,26875
48395,145228
44982,47786
43919,70890
46503,23287
43930,1707
44264,1223
20526,86270
44009,65452
42888,3388
46829,137475
44129,47333
49797,543568
31283,18579
52587,52961
41283,66121
35138,110511
27585,17114
39451,3289
38745,65630
52208,145569
56812,57865
33107,137422
42297,42745
51739,144476
46838,52479
41515,9622
15302,144960
23830,90607
40805,201
49009,2690
46528,141169
43209,57207
23047,58498
45284,3317
43950,129937
49849,15277
14556,77008
35052,91759
40619,59357
44564,6159
10854,52371
63578,172
51876,17329
13652,72266
22843,77921
43947,88039
31007,65317
12536,64877
41630,8858
50348,144221
48171,29605
43920,129879
56590,90367
50217,576537
45272,129718
48138,59521
48340,59126
52067,61069
46441,74661
45772,12079
50204,4610
18438,108536
30432,5069
43552,37948
39513,54733
47327,27226
44896,1704
50725,71280
54186,131186
38050,1921
47218,144009
27582,12786
48988,7395
49494,17350
46529,40256
44943,66739
28874,81718
14903,77544
57703,107730
50321,21879
22620,13581
47533,13581
20722,95768
47931,52576
13461,78160
15362,58324
50546,17494
51447,4387
59490,6818
49730,19850
38322,61175
45132,15218
46146,135113
45612,81850
38684,87257
23629,15217
58232,78562
37534,54527
13413,7929
43418,75544
58496,55251
16140,46366
49018,2127
57120,56383
49010,141673
20329,26875
55725,17867
48650,16435
13190,78451
60307,33183
53172,103150
50359,49903
58857,17282
50456,36588
29920,125738
49012,141675
41446,5140
46195,5714
62215,42
31451,63477
10195,11181
48415,223693
50671,226771
57118,225554
9511,1844
55787,10943
33134,123537
50848,225887
51209,876
46738,137427
43959,129952
49022,65734
55721,116805
38321,116357
50780,1038
1865,17633
59436,1243
63831,45138
51608,144590
8967,30715
45243,57130
52077,37627
5937,46680
57276,2303
49950,143079
44945,14409
51170,12095
59678,155531
59468,2880
46221,135479
49444,142312
49020,98103
52505,57579
45658,133406
55347,17439
37686,15344
41382,130687
58446,227839
44912,10702
13378,61290
58224,54050
52449,51851
38356,865
59861,31
38319,64141
22907,97026
53256,1071
38317,57370
51540,71600
49013,7879
45657,11770
61537,52886
59860,56789
66195,550681
12445,11343
64690,21183
1771,4945
50646,56411
51828,1176
67913,65594
59115,59328
51162,227438
65599,51534
13931,12890
41513,1215
43935,19499
50544,82511
12819,61970
47854,65994
55846,119406
57361,1296119
59968,130816
63849,578511
51620,97555
70821,93136
61791,77357
49520,42994
50014,55789
62206,91268
67675,101518
39413,37633
55779,93214
60309,4135
55465,222470
40794,72197
56288,2294
46261,135601
58151,50767
55420,45459
44835,131521
21786,87877
52015,87082
48289,18844
62835,75035
63311,309
15052,230353
64320,93396
37430,29922
51588,54597
16335,144519
52338,408
63579,76998
73358,8403
69798,1218992
48572,19303
50838,571473
70868,32983
65055,4755
39538,1884
61667,69488
64586,239404
64639,21526
60308,5345
73532,16767
73454,188897
61202,80386
47760,5216
71689,104644
61404,77008
38543,83730
18093,120930
55890,151017
24428,12891
49517,74396
60243,229931
48231,224
59440,77003
10316,1461
74725,137467
49021,141688
58699,228274
40807,56661
74643,67717
13687,56155
64720,71872
56401,238445
73588,307791
39254,17825
73262,568692
68817,53267
60935,1692687
76543,14887
50837,527607
71859,83287
10005,61848
52451,4014
49530,8685
70925,206296
44754,30711
72113,3556
71677,5917
50839,556172
72571,142272
71157,64210
45156,58573
58233,56710
59965,6482
53487,56194
76025,72757
63492,57199
69668,53334
70670,77965
69735,74863
45610,12995
61891,6046
59108,11091
88794,190
27769,63550
73499,7865
17578,488
74536,53935
65229,68813
44826,1032
70578,5572
37958,56512
71880,17494
62630,7256
70586,131413
75233,71609
55292,70109
9364,71082
65057,13235
60420,132964
64328,26205
50619,15557
57212,488
23514,8966
75900,133502
79120,586002
13060,2216
38407,29605
15157,66039
30618,145612
74135,144536
53457,144519
57431,64141
64685,468
28118,1126053
11625,57291
9369,22164
9642,58268
75622,34110
65759,20629
51052,66191
57585,57214
91550,1059118
62046,18898
70074,1723
76163,12786
13396,67268
70160,23964
59457,227936
49026,525
49040,19242
1254,21669
58574,956
66150,17350
101173,5469
57157,52443
70577,109339
62838,1201
56292,7087
74465,11649
65754,7467
71469,10855
55301,64151
73873,77162
52274,145701
80038,119368
63207,17597
46641,562194
24833,61244
59006,19656
50393,52870
76487,62768
74523,474199
77866,67813
14163,76447
75301,254741
62837,1270
71688,71068
79465,77076
79896,588219
57353,57082
38541,18184
52520,80923
75174,40223
49527,72344
70435,1884
65760,562918
74997,118639
15044,80660
62564,235539
27230,103318
50357,77123
74998,21370
71670,11641
36865,219647
72431,1216147
76758,607
77338,84425
73562,19937
54054,114597
80591,3125
58428,101542
78698,29009
50698,1310518
48492,26760
76726,934803
65086,63306
64678,119417
66120,18175
15167,45916
59961,125738
72570,566328
78480,81437
84200,930629
72545,132876
51999,3055
47763,80006
53174,1844
30596,70703
75948,67259
81870,26760
29564,64190
70954,186783
71676,20192
77459,65629
21634,52968
27902,8876
73936,567374
52454,97901
71672,126882
77495,54525
71254,72113
79707,74091
79548,111094
72213,78040
57214,1299380
73723,8023
73937,5065
75674,90429
59962,36425
49529,7
79108,1375201
74387,71280
80184,444720
77949,582918
41411,21269
91010,6737
63493,21808
64688,107446
82532,45405
81796,936154
59421,548666
70585,68167
81390,63052
67748,549310
61984,43652
80304,589159
80767,928915
82533,78188
81025,5306
57165,66739
86820,39104
10679,66212
74777,551463
71552,68843
94329,142013
22970,47506
81342,10907
74306,95024
51991,145117
85033,69371
91070,939123
92182,640
76489,7395
70436,11266
62764,56512
44833,36602
50365,78207
74534,18844
40720,5572
60405,15045
63310,236859
75802,264113
31967,56851
72207,52934
28891,11817
67660,20400
77877,33433
72387,52358
15135,62797
66125,110427
62213,510
13486,52968
40161,123798
61979,82724
76493,6767
14400,69987
41154,5174
58595,228134
86812,933739
77561,582255
93856,999812
72197,53304
111839,648
94363,33349
70981,578
111440,150630
92591,564
86555,98
50647,22214
83666,5655
72477,155357
103269,127380
80389,589402
13640,74863
85435,27889
49014,224
72358,53177
72334,67589
84332,930707
80321,12080
84355,90492
22855,90367
39100,122186
62177,59803
13313,206719
39101,122186
13761,69416
86467,933262
76494,64045
81836,1243
72331,23430
44877,76242
68684,66823
96399,112630
34494,88092
80585,20739
88005,71551
13042,8010
13932,7087
13062,7918
72105,52139
13927,7879
77930,1884
39103,122186
83770,8574
39104,122186
34433,81853
95516,1066409
1930,87742
23823,126882
57800,71729
84175,223516
98548,15345
82525,1152
25913,90638
11680,11187
13929,7930
103370,80602
80035,62854
84165,1146
73567,15175
44251,81853
50388,131081
78571,3289
101325,1027173
13928,7879
13930,7883
103332,16959
64635,3950
22059,98534
103747,15488
8736,56225
16130,67717
80410,23799
122924,228177
37724,39
77953,6737
85414,199939
82696,5065
8266,48408
84383,81502
75595,1026085
77174,58897
82650,33183
79224,1049134
85836,17282
84184,109745
109513,51298
109584,229702
14128,51959
49526,508
71864,3290
82633,53333
71668,62797
89691,524700
84334,930708
77883,22676
127521,5917
119698,1040707
48034,19866
79694,587800
84174,217587
83686,51996
114150,168667
77948,74924
84281,3230
112090,1056170
89708,68994
59967,67367
84188,79434
87428,74619
26505,59
97795,1017209
84329,836732
96973,52606
87825,4746
89455,8557
68722,4762
49049,43141
137145,1106877
60599,81856
20069,85551
77016,19769
84348,40863
84892,19311
103663,4453
103328,27977
51996,145134
75638,95320
82675,75035
82390,20019
88273,74752
82505,86482
86703,97901
85735,56405
86597,59611
110160,143593
101731,3026
80271,229568
110146,131664
97365,17496
70667,20307
101267,1027017
90125,17350
62214,510
82507,55499
76492,185438
110354,110828
69778,176041
68734,880
86838,54472
79697,111686
109843,449889
84306,144009
99579,229263
72391,62081
57089,108952
75736,523789
80280,54526
117691,85670
99770,64575
9736,37633
82990,142272
121823,74192
94348,18878
83542,1071
133557,29226
61012,69593
128158,28671
82684,323
87826,57370
64689,37618
84287,859754
113947,168330
84341,930710
13078,51535
82690,165787
82693,17883
87502,24
96724,36588
87827,1614
84226,71901
97430,150
84194,1046489
118957,64163
46429,136141
123105,8246
133458,5306
135647,72034
121879,1075122
13391,70103
77878,59
127493,12786
86837,6011
62580,6012
65851,56578
19794,94126
114606,145821
52001,145142
78049,97555
80215,1044256
123025,105643
72976,488
73935,57434
84288,112588
50620,15557
58547,68432
60747,8684
81188,151007
101519,1055220
97614,15115
16277,82289
102780,17016
119431,130837
85446,932088
70584,74661
140420,8020
94380,130051
98545,5696
152795,56198
112336,8686
83389,1414
88284,2332
49051,108
84305,3224
10616,65931
97630,14392
84185,1074666
125490,1081445
160,1867
11540,54222
139567,9556
82654,56661
83186,133398
84354,930713
116979,14800
77875,20646
82687,29214
75780,9033
68718,138
89492,41039
94352,5524
80278,51894
82695,70500
87440,74259
121826,4483
139455,30058
97051,543842
235271,62116
24446,33485
44244,38692
88042,58375
75761,58245
134597,51023
127533,1084905
97605,1122286
133694,5216
116613,41530
132923,101233
138376,85203
115276,88084
76617,97026
82682,91268
147405,86013
87496,4135
98339,545229
68812,81476
139038,1110102
66193,228177
142061,105643
103740,20657
102000,72299
30347,57895
134673,19035
76640,543568
132232,1113116
145197,76624
98357,11448
89501,1024391
121872,57206
59197,81297
94047,64883
85872,77309
87818,2171
156717,97555
119283,18596
117974,137467
60304,76927
109520,1046759
91679,118415
87499,933739
58244,52244
162145,556141
18912,83863
81446,591963
121824,26473
34843,80660
110398,225009
90369,17510
150202,51795
13648,74950
109421,1884
109431,71600
87436,18184
133121,74950
121835,93286
98567,18897
109491,2163
47964,12028
107811,52114
112949,5306
85545,932317
123678,53296
122857,62941
84330,930706
68179,1098477
132344,564
89008,173667
114478,70100
134411,76422
145135,116357
130739,20267
170657,57607
81005,9032
146203,557179
129112,1088579
72559,54507
71325,562589
86825,10099
152259,16829
68728,7623
102362,19346
49519,66193
136403,1105712
127372,16785
89185,7791
35558,43222
81250,150207
150117,6733
124459,93419
122081,51918
144789,309
158011,37948
117263,20907
84199,30368
121875,4387
97367,139098
78215,49555
127867,1085904
173153,1255
72710,8685
65650,111699
144340,3289
17501,78916
18843,180576
109428,932248
68727,2034
93828,999760
133698,8392
75612,86270
171337,55916
59963,57082
60281,30715
109410,4723
126250,1011
110420,81718
127517,82839
4258,72024
134374,865
169934,929851
15257,35268
30675,90367
121606,583479
84204,89824
106021,113500
76589,74863
44865,12453
109414,19274
68721,1108
166076,1225820
77234,145867
174321,154521
103731,71872
165739,2149
94901,1090812
60540,231249
72525,566275
64682,6201
54138,15344
123431,1088455
39386,44554
37269,40243
458,6241
139933,223806
128216,98
20803,1190421
77987,21183
109439,57130
116711,5713
152780,229931
137182,239672
121986,5656
104755,16848
119675,1884
123103,86500
166666,46203
82700,11614
75656,18865
77805,109402
194121,56253
184125,23799
118737,1088681
74513,572045
85431,65727
116811,583857
147773,161932
127884,1085910
111083,1051305
91739,12891
49521,15217
156700,236539
87567,52599
121873,39298
158015,53120
121677,6495
174188,130311
159014,228643
96936,1769
62211,225976
192538,1174090
103620,64211
120292,208119
68726,10828
152742,65314
72190,12995
68724,82194
159004,1030363
41586,36147
159154,71797
127373,101444
126277,544130
174772,86255
179826,7775
93456,124747
117251,6046
107985,11090
136418,23227
136795,116805
57201,1704
109099,1150
159117,26850
45556,84981
141733,221202
157386,930710
112200,40277
157375,288710
132064,1215399
112198,58255
127846,141883
157115,1138328
205321,85822
111969,1053420
157354,1056121
49524,57270
183011,105643
199420,19000
77663,16837
179111,137467
138843,2127
51481,83313
178809,229002
172847,21476
77950,94075
172533,40863
159092,539
146216,15002
180948,1163471
165213,557736
160139,19684
136400,67813
168138,94220
160588,1243
153738,1134632
179144,56194
76285,109857
77931,1215
177699,81809
23535,67753
201676,1363226
76544,6384
113148,64141
21683,34920
65291,74863
138832,57633
109418,17494
59859,55075
87421,28239
151960,111736
158999,1045176
115348,36797
149870,608
198210,62369
115782,64139
123553,21981
132363,20019
157360,25703
152748,592493
122906,7018
15440,87883
101179,145045
30061,74863
199373,1179590
83899,98631
169209,53935
138496,1048421
127651,1037760
111190,48583
118293,37626
211954,239574
164558,57492
146223,77269
146227,61921
49047,11218
207768,88039
212716,71280
146233,137427
164457,65167
133369,1097098
156711,57408
91586,2127
96721,6159
112205,59
169813,1144604
129139,1088647
136911,75753
19458,1213560
109417,1046142
156708,182009
129670,13235
209263,56539
138697,24045
133931,1098107
157820,201
193613,41671
157409,98251
172828,1155518
158445,1149649
146238,144221
152584,17458
167032,65677
209262,1192754
109451,12095
109424,25598
198287,91382
106747,2294
85889,76965
91745,87695
175528,109692
115210,78545
107846,29605
139651,72005
38093,64140
133805,2836
162903,15557
109091,578
191502,1174066
146015,98103
76203,72757
209406,34682
157370,1138699
152747,556172
80274,13079
200481,1181281
190847,90508
208134,56578
76338,47005
152532,69371
97434,52405
73500,64735
194101,229604
15709,144812
187022,24011
162215,17350
72890,72205
172803,115033
123377,1188
121674,10723
175574,8029
80188,181870
137093,12962
78294,583599
123362,1077998
205220,3224
203833,126945
146304,72024
209274,64194
41498,560352
101299,10943
57158,108
64686,239571
169219,16938
146239,1375201
41602,1140271
204435,1032103
200462,85822
121642,2166
40466,10051
109445,15774
200713,14606
201749,18903
86829,1223
106646,1032
204082,5501
192136,71570
152737,47333
134366,1098658
75629,77921
214597,995407
158916,1140272
16985,87565
168672,17883
116745,7399
152601,5953
184314,4387
177203,30310
172897,56714
215830,77123
176297,208527
193756,36602
115023,5844
210024,1193575
140823,54040
241765,1024823
157351,564082
18269,58829
87516,5281
25866,11195
109443,55710
110415,21684
166271,5877
180894,78108
86331,128712
82679,168798
91551,109978
79113,62081
233063,1238965
169881,113500
119278,1069629
64807,13426
209504,225706
195269,97555
115283,60707
227348,54248
152603,4429
191714,1117026
124623,1181355
245775,72327
126963,1083453
153158,84714
243531,30149
177945,25645
127560,97942
118289,7832
159128,87082
190880,6554
206408,17520
176068,94108
113594,76100
168530,20400
137094,11181
157350,17329
6418,5655
240916,7791
221667,146438
159037,115892
102207,4275
79316,66681
84178,221944
159932,104025
56906,225148
156965,1138163
11188,15868
217993,105643
126319,126597
207769,1191051
173185,56735
100241,1707
157099,1288624
181886,137427
171540,529184
186992,238384
130150,52443
184352,143593
100898,143510
15359,74863
236399,928830
21435,37626
157841,2419
59118,51445
177888,150207
152760,1461
137106,107446
97020,52576
209247,1041418
249397,42
83564,930567
219318,226117
74461,84335
144336,19769
41109,78916
141043,8392
246320,41029
197082,3556
143049,9306
157834,280
226857,129718
137321,5575
146375,78226
157847,64141
133441,111836
210047,209879
17684,82307
249923,1285197
222899,3227
120467,5655
201086,220997
13934,7879
13061,32535
24589,1236458
248507,37627
183836,1167069
220286,234824
225565,1211000
157336,525
160070,1179494
19325,82813
192102,36425
205724,1204338
225574,59521
158907,132964
198375,74091
53182,78914
202141,1184250
204349,582527
242076,1277050
47626,139686
248774,1284099
175291,84697
196024,206476
21788,967600
256731,54796
82703,18898
97370,66728
136797,293911
242042,41549
177494,1224425
209403,23532
235260,235820
58767,56533
83201,12099
134350,67075
236737,27449
186971,1068048
192577,70100
100402,19271
209276,3055
86834,6431
227783,1262197
257346,1297123
204668,139818
56415,52342
12685,23799
17456,23799
155084,120245
188207,16938
145220,26205
192134,44740
89237,936974
190955,19866
9753,59023
252607,113609
138222,1108200
174675,1211216
256474,57082
170689,129433
38626,120930
193612,59328
200505,8858
180299,142013
102382,87742
251519,204553
157832,65594
157547,551463
249660,937340
244509,87082
197796,8296
179538,57865
172385,5714
226448,238679
214030,1241
157353,559
167575,1149583
236751,2460
193610,11151
184345,1110102
12242,58829
203739,54050
254473,928490
152792,56205
145247,74730
210479,23227
242310,79279
76649,4014
44269,114953
192813,1023419
195589,52934
191720,1172231
174316,939123
205601,1193597
152599,20561
262338,82351
82529,928146
139519,98251
16931,18356
252680,844266
240832,59
127585,9032
124905,129894
74505,26850
187596,32593
188166,74655
192132,1193602
212231,57082
59981,15780
212778,15277
113833,52779
210947,1194748
260202,8403
260339,8403
232672,57370
198277,45117
166822,73409
102651,1032536
192149,56960
254474,182636
194722,1174924
5157,4590
258893,124279
209249,81256
188161,52139
137113,11694
262391,225142
177677,9033
106938,107395
198185,50767
255268,130051
82657,20310
185471,1001976
222935,1053420
209185,20173
140870,1207661
82881,76595
100271,12178
157851,224
15942,56225
201066,797712
218425,1264975
93837,56717
227700,1263877
187017,107446
244088,83189
156022,20907
82702,69797
194662,223
112160,1642
87368,935093
146243,544644
259943,607
85350,564
253279,74638
184098,20400
209451,190
250658,1102384
91314,865
169607,965031
206192,124334
171372,83281
70706,100388
180296,22214
218836,210053
50032,100921
226486,170820
64246,81495
242224,164554
267999,56206
244786,136495
210577,7467
152790,23968
250766,122449
119450,32278
41517,126765
123109,45996
184346,55499
253235,3026
253310,5665
225886,51851
244267,45459
238636,53120
118340,15218
242095,125324
185460,95024
138103,143059
235984,42804
37737,119819
184315,11091
157849,45052
231576,5367
215962,1200565
244536,1136502
242088,172
238603,1101410
57331,69987
243683,1278722
269100,1331772
244566,17884
157845,114334
239566,55789
217316,4339
229297,1243
265169,56214
252822,95972
253306,1288796
228194,5306
242643,204553
244610,1284498
76757,9339
98566,66739
273404,562206
243935,99496
227156,13015
174337,1167487
193893,65734
198436,1178401
69225,73235
242022,84739
211067,101542
212769,54510
189,2294
249164,1284493
265010,1310498
157823,56383
209244,1187819
221902,45138
220289,146439
282813,59290
124470,26850
209189,90575
256274,77147
242090,82226
247182,74943
241848,98631
204922,17608
234200,111807
216282,93214
283384,1046127
192145,455
254191,1290265
154400,236859
246400,1282310
244772,303056
287590,1041674
198663,1179066
136835,134156
244506,1279781
248504,85822
270302,1176
169917,2199
282296,21960
244264,90492
245859,1281344
276843,1232361
265189,56370
264656,2176
251981,131186
254904,21370
157825,19224
284427,232959
222461,62768
170687,52691
149871,628
239678,17825
267480,53296
157424,138557
190859,190
246403,19303
254375,36804
210911,142646
271397,1267351
253312,29795
149509,59291
250546,26714
151368,118303
286554,1368144
49017,1167470
1285,10847
227300,40223
262543,119953
241254,1024823
227707,558177
244761,56205
251852,146836
206487,56501
204436,1186851
146381,228708
273641,56578
54113,107274
246741,55934
239571,52405
245891,40644
208869,63052
205587,42994
157829,1167896
244268,53708
228150,19769
266285,65879
215211,16919
239563,1141683
215379,122582
126323,229180
156597,1024441
28302,107274
218778,61069
218043,15358
245844,444892
265016,1310518
289727,18323
258193,1299058
242512,84962
15021,57865
54445,134129
242582,57113
177572,70238
236735,6521
228326,1265056
200727,63820
217923,26760
273271,1326297
264660,2036
257874,134604
245700,65452
180305,63303
77887,2216
82424,7929
58626,228177
27310,97555
151933,97555
260063,97555
14830,179236
77499,129373
19164,24346
19165,90864
27653,108097
196830,5058
199575,1323509
178446,210769
17108,939330
280795,87550
244563,558860
103686,40506
25754,19172
25752,22140
25751,69331
289314,75699
265180,68519
216156,57632
87492,5345
199534,59998
14459,59958
57749,236861
185567,69987
77951,561061
75258,80672
25475,111736
36597,115677
293633,11864
290542,5369
183662,83403
207933,37948
238628,1273262
260001,1302549
256092,84981
209271,916958
172226,37597
227094,126768
167581,1149217
241842,76927
240510,207494
82450,135604
104329,1036084
164251,1011
205596,77965
171274,4762
287495,48276
262551,1186076
244403,3905
131631,10943
222649,12219
288281,130750
237791,115174
140222,146413
188538,69982
186161,212080
147441,578
206563,468
265195,591600
