movie_id,genre_id
58428,53
7442,18
7442,80
7442,53
26268,28
26268,18
26268,53
26268,80
26268,9648
20009,35
20009,10749
1832,14
1832,35
1832,12
145,18
145,10749
22473,18
22473,14
22473,53
13700,16
13700,10751
16353,12
16353,28
16353,53
3489,80
3489,9648
3489,53
45324,80
45324,35
45324,18
975,18
975,10752
70584,27
87440,35
87440,18
28966,28
28966,18
28966,10749
28966,10752
18940,53
10986,35
20126,27
20126,9648
20126,53
18480,35
24920,27
96724,18
96724,10749
9064,27
9064,53
9051,35
9051,10749
12525,35
12525,27
12525,878
12525,53
242095,53
242095,878
184346,53
184346,80
184346,27
32458,35
127373,18
501,99
41135,12
41135,28
41135,35
41135,53
8870,53
8870,28
8870,878
152795,18
152795,878
152795,16
156717,28
156717,878
156717,53
483,35
483,80
483,53
10878,35
10878,80
10878,10749
10019,14
10019,35
10019,10749
243,35
243,18
243,10749
243,10402
12180,53
12180,16
12180,28
12180,878
12180,12
12180,14
6964,18
6964,35
6964,10749
10911,28
10911,12
10911,18
10911,10752
14181,80
14181,18
14181,53
16346,18
16346,10751
13691,16
13691,10751
218784,878
218784,35
218784,27
1092,53
1092,9648
82505,27
82505,53
11423,80
11423,18
11423,53
27583,35
27583,18
27583,10749
10934,10749
10619,28
122369,27
122369,53
2637,18
2637,27
2637,9648
276839,18
276839,35
8329,27
8329,9648
90,28
90,35
90,80
1890,18
1890,10749
11442,27
11442,53
24993,28
24993,12
16418,16
16418,10751
2654,27
2654,9648
2654,53
287084,53
287084,27
18209,14
18209,35
18209,10749
907,18
907,10749
907,10752
14580,80
14580,18
9005,28
9005,12
9005,35
9005,80
9005,18
9005,53
283552,18
11472,35
27932,28
27932,12
27932,18
27932,53
10669,18
10669,12
10669,53
336004,80
336004,28
336004,53
351339,36
351339,53
351339,10752
61202,18
61202,35
61202,10749
13190,16
13190,27
13190,878
13190,53
10134,28
10134,878
11090,28
11090,35
121986,35
121986,18
15035,16
15035,14
15035,878
12429,16
12429,10751
313922,27
313922,80
313922,53
159154,99
9024,35
9024,10749
326423,35
2295,35
103663,18
11808,53
11808,80
11808,28
11770,28
11770,35
10189,28
10189,35
1265,12
1265,18
1265,10751
9440,35
9440,18
133557,10770
133557,18
13936,37
13936,10402
13936,10749
91417,16
91417,35
91417,12
51052,18
51052,16
51052,10751
51052,35
49950,53
49950,18
49950,27
60281,18
60281,10749
222936,18
222936,35
222936,10749
9576,35
9576,10749
20943,35
20943,10749
12187,14
12187,18
12187,35
12187,878
12187,10749
638,18
638,53
638,9648
226448,18
226448,10749
226448,878
382511,35
353326,18
35056,35
244562,18
244562,53
2619,35
2619,14
2619,10749
32275,37
19053,35
19053,10749
18320,18
209247,35
209247,80
11979,18
11979,14
11979,27
5876,878
5876,27
5876,53
49797,53
49797,27
97614,80
97614,18
97614,53
965,10749
965,18
180299,28
180299,80
180299,53
10909,53
10909,80
21635,18
21635,53
1825,28
1825,18
9415,28
9415,18
9415,9648
9415,53
9415,80
48289,18
48289,53
60307,10751
60307,35
20616,18
20616,53
22805,35
22805,18
8043,53
8043,37
8043,9648
43552,9648
43552,27
43552,53
11589,12
11589,35
11589,10752
9089,35
9089,18
9089,10749
13127,28
13127,80
13127,18
13127,53
452068,53
8452,878
10371,35
250574,53
250574,27
170522,16
170522,35
170522,12
253344,35
31640,80
31640,18
31640,53
37606,18
37606,10749
10922,18
10922,53
10922,10749
14030,35
14030,10751
14030,10402
14030,10749
11815,18
11815,27
11815,878
17108,28
17108,12
17108,35
192712,18
192712,28
1955,18
1955,36
11699,18
11699,80
33613,28
33613,53
33613,80
33613,9648
339405,18
11617,37
12556,14
12556,35
12556,10749
97365,18
97365,10749
12574,28
12574,35
12574,10751
23479,35
23479,10751
14522,28
14522,12
14522,18
14522,10751
10894,18
10894,27
10894,53
10894,10749
19556,35
19556,10749
275060,18
18947,18
18947,35
20077,14
20077,16
20077,27
20077,28
20077,53
20077,878
1725,80
1725,18
1725,10402
10916,28
10916,18
10916,878
10916,12
13019,35
13019,18
13019,10749
14411,10751
14411,16
14411,12
11862,35
290,35
290,18
4917,18
4917,878
4917,35
11247,35
293646,18
293646,36
17887,35
17887,10749
22998,35
34647,14
34647,18
300666,18
300666,10402
49787,18
49787,27
49787,53
10859,28
10859,35
10859,10749
10184,35
10184,10749
10184,18
65,18
14748,80
14748,18
15262,27
52077,35
352885,18
22971,18
22971,10749
22971,10752
11560,18
11560,9648
11560,53
11560,80
394684,53
2085,28
2085,80
2085,53
123103,27
123103,53
8913,18
8913,27
10623,28
10623,80
10623,18
258480,10749
258480,18
149509,53
149509,27
149509,18
149509,14
376866,18
74505,27
74505,53
98545,35
98545,18
98545,10749
10137,16
10137,14
10137,10751
10137,35
14048,53
14048,99
14048,80
14048,36
26255,35
26255,10749
3086,35
3086,10749
25748,27
11622,35
11622,10749
9662,12
9662,16
9662,35
9662,18
11868,27
8953,16
8953,14
8953,878
9336,35
9336,80
253626,28
253626,18
253626,53
11356,35
21301,35
21301,18
201676,16
201676,35
201676,10751
201676,14
201676,10402
8276,18
9007,35
9007,14
9007,10749
13252,80
13252,53
13252,9648
59860,12
59860,35
59860,10749
5175,28
5175,35
5175,80
5175,53
6963,35
6963,18
10342,35
10342,53
9430,80
9430,35
9430,53
11282,35
11282,12
639,35
639,10749
639,18
62204,12
62204,18
50839,53
50839,18
18886,28
18886,12
18886,18
18886,53
10169,35
10169,80
59961,28
59961,53
22947,18
22947,10749
1900,53
1900,18
1900,80
8065,18
8065,80
10521,35
4024,18
4024,10749
23478,35
23478,18
23478,10749
13056,28
13056,80
9427,35
10081,28
10081,12
10081,80
10081,18
97051,53
97051,27
115210,27
2759,18
2759,35
79697,35
12222,16
12222,35
12222,10751
12222,12
12222,14
24122,35
298459,80
298459,53
298459,18
287689,10770
287689,35
860,53
860,878
10473,28
10473,12
10473,35
10473,14
3525,35
3525,18
3525,10749
291351,18
12542,28
12542,53
202220,35
202220,28
202220,80
13807,28
13807,80
13807,53
97430,28
45132,35
45132,28
45132,18
353069,35
23169,18
23169,10749
319341,35
864,35
19824,35
198210,27
198210,53
198210,9648
10159,12
10159,28
10159,35
10159,53
8592,12
8592,28
8592,35
8592,53
8592,80
160070,27
30060,12
30060,16
30060,18
1727,28
1727,12
1727,35
1727,10749
46717,18
46717,10749
25793,18
339,35
339,18
9768,35
9768,10402
9026,35
9026,18
9026,36
9026,10749
3558,18
8348,28
8348,12
8348,35
8348,80
330483,18
330483,10749
13968,18
13968,35
13968,10749
159014,99
159014,10402
25988,18
25988,10749
12720,18
12720,27
12720,53
94348,28
94348,53
94348,80
94348,9648
42188,18
42188,10749
42188,878
11633,16
11633,28
11633,878
496,35
65650,18
65650,53
1818,18
1818,53
1818,80
152,878
152,12
152,9648
1557,18
1557,53
20329,14
20329,28
20329,53
20329,878
20329,9648
9956,18
227735,10751
227735,18
21683,12
21683,14
21683,16
21683,28
21683,878
21683,10751
11586,27
11586,53
11586,14
278604,16
278604,35
278604,878
18771,18
18771,28
18771,10752
60086,27
60086,53
337,18
70074,28
70074,80
70074,53
38321,28
38321,878
38321,14
38321,53
38321,27
12485,14
12485,27
13485,35
13485,18
13485,10402
13485,10749
18041,18
18041,9648
18041,53
407806,99
2293,10749
2293,35
193726,27
11558,35
11558,80
11558,10749
11558,53
266285,18
266285,37
14292,18
14292,36
11130,35
11130,18
11130,10751
11130,10749
320007,18
320007,10749
320007,53
18111,35
18111,27
18111,878
39538,18
39538,53
39538,878
10435,18
157820,18
157820,14
25330,35
10136,28
10136,12
10136,35
72387,28
72387,80
72387,53
9030,18
9030,27
9030,53
1880,28
1880,53
10942,878
10942,28
10942,12
8198,18
8198,28
8198,53
8198,10749
384682,35
795,18
795,14
795,10749
14878,28
14878,27
14878,878
14878,53
337674,18
337674,53
28510,12
28510,28
28510,878
28510,53
9905,80
9905,53
15067,28
15067,12
15067,35
15067,37
19286,35
19286,14
19286,27
203,18
203,80
43593,35
43593,27
4965,28
4965,878
4965,53
10166,12
10166,14
10166,27
10033,35
10033,10749
29884,35
29884,10749
9273,80
9273,35
9273,12
232,28
232,12
232,80
232,18
232,10749
34563,35
8827,18
8827,35
10535,28
10535,35
22171,80
22171,18
22171,27
22171,53
7345,18
269,18
269,80
16791,12
16791,14
16791,18
16791,878
16791,10751
111839,10770
111839,18
111839,10749
20048,35
20048,10749
239571,18
239571,10749
18299,35
18299,18
18299,10749
50135,16
50135,10751
50135,35
8961,12
8961,28
8961,35
8961,53
8961,80
6440,18
6440,10749
11040,12
11040,37
11040,36
172385,16
172385,12
172385,35
172385,10751
9482,878
37707,27
37707,53
37707,878
796,18
796,10749
796,53
17994,27
32646,18
257091,35
2291,18
2291,9648
2291,27
13836,12
13836,10751
13836,14
13836,878
13836,53
13836,28
179144,35
179144,18
16804,18
23570,35
23570,10749
6947,18
6947,9648
6947,53
184345,35
184345,27
3293,99
3293,18
43923,35
43923,18
13313,16
13313,10751
3083,35
3083,18
10098,35
10098,18
88273,18
88273,36
88273,10749
291328,35
291328,18
291328,10749
12819,10751
12819,16
57212,18
57212,10752
1364,18
1364,10749
512,35
512,9648
3082,18
3082,35
13312,27
113,18
526,12
526,18
526,14
526,10749
79896,35
79896,27
13648,16
13648,27
13648,28
13648,878
279641,10752
279641,35
25769,28
25769,18
25769,27
25769,878
25769,53
8275,35
636,18
636,9648
636,878
246860,18
9564,10751
9564,12
9564,35
9564,14
238215,14
238215,35
238215,18
27310,28
27310,12
27310,18
27310,53
28597,35
10992,35
10992,10751
9989,28
9989,80
9989,18
24803,10749
24803,18
293670,27
293670,9648
144288,16
144288,28
144288,14
3594,53
3594,18
3594,9648
2023,37
2023,12
217993,16
25934,18
360365,35
360365,18
360365,10402
2616,35
2616,18
2616,10751
1499,28
1499,12
1499,35
1499,10751
1499,14
1499,878
327,80
327,18
327,53
5967,18
5967,10749
50725,35
50725,18
50725,10749
62046,9648
62046,35
62046,80
16448,10402
16448,35
40264,27
40264,35
4012,18
9275,35
9275,80
9275,18
9275,53
71469,27
71469,28
71469,53
71469,878
329004,18
329004,878
329004,53
62215,18
62215,878
10225,27
10225,9648
10225,53
335578,18
335578,36
335578,10752
29787,53
29787,18
29787,27
29787,878
10131,27
10131,53
315872,18
26842,12
26842,18
26842,28
26842,36
295830,27
295830,14
295830,18
295830,28
295830,878
3101,28
3101,35
3101,80
6723,28
6723,80
6723,18
6723,53
297160,27
297270,12
297270,16
297270,10751
71552,35
10675,80
10675,18
10675,9648
10675,53
193,878
193,28
193,12
193,53
14675,35
14675,18
14675,10749
87492,18
87492,53
228973,18
228973,27
228973,53
34016,35
34016,10749
291272,27
157386,35
157386,18
157386,10749
1552,35
1552,18
1552,10751
14237,14
14237,27
14237,878
22048,53
22048,28
22048,80
262982,28
262982,18
262982,53
245168,18
245168,36
3035,18
3035,27
3035,878
13954,27
13954,878
13954,53
384798,28
384798,27
384798,878
11198,28
11198,12
11198,35
11198,10749
2058,35
2058,10749
10513,878
10513,27
11621,35
11621,16
11621,12
369778,35
369778,18
9826,12
9826,28
9042,28
9042,12
9042,27
9042,53
156711,35
156711,10749
33273,28
33273,53
33273,18
326425,28
326425,53
18983,878
18983,27
68722,18
42222,18
50456,28
50456,53
50456,12
3090,28
3090,12
3090,18
3090,37
356298,35
356298,18
295964,18
10656,28
10656,53
55301,35
55301,14
55301,10751
55301,10402
55301,16
11086,18
11086,10749
62835,28
62835,53
62835,80
62835,18
4997,80
4997,18
4997,9648
4997,53
13600,12
13600,10751
13600,14
11459,12
11459,35
11459,10751
15239,878
15239,28
15239,35
15239,27
225565,35
225565,10749
327418,28
327418,16
327418,10751
18240,35
18240,10749
18240,18
2018,35
10229,18
10229,10749
24106,27
1786,18
1786,10752
10442,35
10442,80
10442,10749
8491,35
22821,28
22821,53
22821,80
11027,10749
11027,80
11027,18
319096,10749
319096,18
319096,10402
64639,18
64639,53
112205,80
112205,35
112205,28
49021,28
49021,12
49021,53
36576,80
36576,35
9714,35
9714,10751
122924,28
122924,53
9559,80
9559,18
9559,53
756,16
756,10751
756,10402
9349,53
9349,28
9349,878
9349,80
28941,27
28941,878
17645,18
17645,10749
17645,53
8010,28
8010,14
8010,878
10362,18
10362,10749
134597,27
134597,53
13501,35
13501,18
13501,10749
13501,14
13501,10402
26428,12
26428,18
26428,36
74945,12
74945,10751
29514,27
29514,53
476,80
476,18
12279,28
12279,12
12279,35
12279,10751
12279,878
6615,35
6615,10749
6615,18
10835,28
10835,80
10835,18
10835,53
27945,28
27945,18
27945,37
414190,28
414190,80
414190,878
414190,53
10436,18
10436,10749
9057,28
9057,53
9032,35
9032,18
5708,18
293767,18
293767,10752
274167,35
13797,28
13797,35
13797,27
21734,80
21734,18
21734,53
13413,16
13413,10751
145197,18
145197,878
961,28
961,12
961,35
961,18
60420,18
60420,10749
14128,10751
14128,16
14128,10749
14128,14
9285,35
9285,12
208134,35
10406,35
10406,10751
106938,12
106938,14
106938,10751
31451,18
11508,35
11508,10751
11508,14
11508,53
11508,10770
42979,16
42979,35
42979,878
1497,878
1497,12
1497,28
1497,35
1497,10751
299715,35
299715,10749
9728,27
9728,53
382595,18
382595,10749
982,9648
982,53
167073,18
167073,10749
1717,18
1717,53
11411,28
11411,12
11411,878
11067,35
272878,12
272878,18
272878,10751
59197,878
59197,53
22371,10770
22371,35
22371,878
22371,10751
22371,12
15097,35
10071,35
9777,18
9777,9648
13701,18
13701,10402
13701,10749
2179,35
2179,10402
323677,28
323677,18
9600,80
9600,35
10306,27
10306,53
339419,18
339419,10749
10105,28
10105,12
10105,18
10105,36
10105,10752
42196,80
42196,18
42196,27
42196,53
14451,27
14451,35
21755,12
21755,35
21755,18
21755,10749
12573,35
12573,18
25750,27
995,12
995,37
23160,18
9425,28
9425,10752
9425,878
82633,80
82633,18
10908,28
10908,18
10908,10749
86597,27
86597,9648
86597,53
14373,28
14373,80
14373,53
15797,28
70006,18
70006,28
11817,28
11817,35
11817,14
18391,35
84105,18
84105,10751
84105,10770
6535,18
9313,28
9313,12
9313,18
17532,53
17532,80
17532,878
17532,9648
19384,28
19384,53
19384,878
19384,80
19384,27
261375,10749
16279,35
16279,18
298382,18
58431,10749
58431,27
58431,35
58431,53
63831,18
66193,28
66193,80
66193,53
413052,80
413052,18
413052,53
118051,10749
118051,18
118051,35
10404,18
308639,80
308639,18
308639,35
837,27
837,9648
837,878
19597,35
19597,18
304410,35
304410,18
304410,10402
44603,18
44603,14
342521,28
342521,35
9103,28
9103,12
39691,35
39691,10751
60243,18
588,27
588,9648
34069,53
34069,9648
34069,878
302828,10752
302828,12
14112,18
14112,80
2623,18
2623,10749
290637,27
290637,53
17111,14
17111,27
17111,9648
17111,53
15371,12
15371,16
15371,35
26914,27
8055,18
8055,10749
14138,12
14138,18
14138,27
38718,18
239566,18
239566,10402
2163,18
2163,28
2163,53
369524,35
10155,53
72331,28
72331,14
72331,27
10377,35
10377,18
2742,80
2742,18
753,18
371865,18
371865,35
22494,18
22494,35
22494,878
22494,10749
127533,28
127533,18
127533,36
12094,28
12094,35
12094,99
123,14
123,18
123,16
123,12
136911,80
136911,53
136911,9648
96936,18
96936,80
9383,28
9383,878
9383,53
433630,53
433630,18
10281,27
10281,53
10023,28
10023,35
10023,80
80038,35
80038,18
80038,10749
398289,28
398289,18
10808,35
10808,10751
10808,10749
10808,14
11879,18
11879,27
11879,53
18917,16
18917,35
18917,14
18917,27
7516,28
7516,35
7516,80
7516,53
130739,35
130739,18
1641,10749
1641,35
10027,28
10027,80
1165,18
9904,10751
9904,16
12163,18
12163,10749
331214,28
331214,18
331214,10752
18214,18
18214,28
33134,53
33134,80
9316,28
9316,53
85836,18
19079,18
9279,10751
9279,35
346808,28
346808,53
30020,18
27214,27
27214,53
12700,27
12700,53
10046,37
3112,53
3112,80
11974,35
11974,27
11974,53
10070,28
10070,35
10070,27
9656,27
9656,53
26638,18
40805,28
40805,80
40805,35
2046,27
2046,18
2046,53
2046,9648
236751,18
251981,9648
251981,18
251981,80
251981,27
12488,53
87516,18
87516,53
87516,9648
87516,28
793,80
793,18
793,9648
793,53
575,18
575,53
133698,35
133698,10749
382501,18
382501,10749
103731,18
8850,12
8850,14
8850,28
8850,53
8850,878
10379,35
10379,14
10379,10751
3536,28
3536,18
3536,53
3536,10752
13640,28
13640,16
13640,878
24634,18
24634,27
24634,53
11918,28
11918,35
11918,878
68727,53
68727,80
68727,18
68727,9648
227783,16
227783,35
227783,10751
227783,12
9924,28
9924,12
9924,10749
9924,53
410554,28
410554,53
9272,18
9272,27
9272,53
332979,18
10671,28
10671,18
10671,53
14857,18
15383,10752
15383,18
104329,28
104329,53
104329,9648
16234,16
16234,10751
245706,80
245706,18
245706,9648
985,18
985,14
985,27
985,878
10330,35
10050,35
10050,10749
133790,35
15157,10402
342878,35
342878,18
342878,10749
218778,10751
218778,35
85446,10402
85446,18
85446,10749
159128,18
159128,27
159128,53
13291,18
13291,28
13291,53
13291,80
10723,28
10723,12
10723,35
10723,53
192577,16
192577,878
4566,18
4566,9648
4566,80
11081,28
11081,80
11081,9648
11081,53
8457,35
621,10749
101325,18
521,80
521,9648
521,53
8090,18
4464,18
4464,36
936,35
936,80
1577,27
1577,28
1577,878
85870,18
11661,10749
11661,18
11661,36
11661,10752
11661,10402
187596,35
80215,99
3782,18
57118,35
57118,18
57118,10751
35052,18
35052,9648
35052,53
2019,28
2019,12
2019,80
2019,53
308024,9648
308024,35
110,18
110,9648
110,10749
250734,10749
250734,18
14289,28
14289,12
14289,80
14289,53
70667,12
70667,36
9602,35
9602,10749
16023,16
16023,35
2977,18
2977,10749
10537,18
10537,10402
64685,18
10204,28
10204,12
10204,35
38408,35
38408,10749
38408,18
390054,18
390054,10752
9726,35
9726,18
9726,10749
9471,28
9471,12
9471,35
84348,53
84348,27
1941,28
1941,18
1941,36
1941,10752
1537,28
1537,12
1537,80
1537,53
16295,10749
16295,18
16295,80
257874,27
10022,28
10022,35
10022,18
10022,10751
10022,53
4351,80
4351,18
4351,9648
52015,18
52015,27
52015,28
52015,53
52015,878
81836,10749
81836,35
11519,28
11519,35
12920,18
12920,10751
10837,12
10837,16
10837,10751
10837,35
10837,14
9293,35
9373,27
208869,18
208869,28
208869,35
208869,80
10388,28
10388,80
10388,18
10388,9648
10388,53
10366,28
10366,878
3114,37
22797,35
22797,18
10768,18
10768,27
10768,53
6071,28
6071,80
6071,18
6071,53
11470,27
11470,878
37269,35
30421,14
30421,28
11503,27
11503,53
239877,10749
239877,35
239877,80
9671,12
9671,35
13205,16
13205,18
13205,10751
768,27
768,9648
768,53
80767,99
286875,35
286875,10751
352161,18
352161,36
352161,80
352161,53
109689,18
109689,10749
9801,35
9801,10749
50204,35
50204,53
1398,18
1398,878
1398,53
56590,16
56590,28
56590,12
222649,18
36970,99
36970,10751
16180,27
16180,9648
10176,18
10176,878
10176,53
340485,18
1576,27
1576,28
1576,878
11379,35
11379,878
10292,27
10292,53
44945,80
44945,18
44945,53
8277,35
33689,35
33689,10751
33689,10749
9973,12
9973,35
9973,10751
2107,35
2107,18
2107,14
2107,10749
19592,27
19592,53
19592,37
13321,18
13321,10752
8923,80
8923,18
11450,36
11450,18
348677,18
10572,28
10572,18
531,16
531,35
531,10751
17609,18
17609,27
17609,53
9820,35
9820,18
9820,10751
2976,10751
2976,35
2976,10402
2976,10749
34205,12
34205,10751
34205,14
34205,10770
104,28
104,18
104,53
75629,16
75629,878
75629,28
75629,18
59108,28
59108,35
8333,28
8333,12
8333,80
8333,53
137409,53
137409,28
1947,18
22787,28
22787,80
22787,9648
22787,53
127493,28
127493,80
127493,18
127493,53
58699,28
58699,18
58699,10749
12448,12
12448,16
12448,10751
12448,10749
4107,28
4107,12
4107,18
4107,36
6435,18
6435,14
6435,35
200511,18
200511,80
200511,53
415086,99
14506,28
14506,12
14506,35
14506,14
244610,27
244610,53
8965,14
8965,16
8965,878
8965,10751
8965,28
68684,27
68684,35
68684,878
19483,27
19483,878
9033,14
9033,27
9033,53
11153,35
11153,12
11153,10749
5470,28
5470,878
5470,53
5470,12
5470,27
5470,14
172533,10749
172533,18
11045,53
11045,28
11045,35
11045,80
10955,80
10955,53
10283,27
10283,53
251516,28
251516,35
251516,878
251516,14
77877,18
77877,10749
57165,12
321741,18
1125,18
340,35
340,18
2642,35
2642,10749
1579,28
1579,12
1579,18
1579,53
14365,18
14365,53
14365,9648
14365,10749
21435,35
250388,28
250388,80
250388,53
217316,99
19101,18
19101,10751
19101,14
243935,80
243935,18
11778,18
11778,10752
49517,18
49517,53
49517,9648
8832,18
13687,18
13687,35
8290,35
8290,10752
17483,28
17483,18
17483,10749
14283,18
14283,53
14283,9648
14283,10402
14283,10749
291356,80
291356,53
291356,37
291356,28
12153,35
196024,53
196024,9648
196024,80
13018,53
86467,10749
86467,18
15196,35
15196,53
15196,80
15196,9648
5902,18
5902,36
5902,10752
27452,80
27452,18
27452,27
27452,9648
27452,53
8665,18
8665,36
8665,53
19971,18
19971,27
19971,9648
19971,53
86820,18
86820,14
86820,878
86820,53
9539,27
9539,18
9539,53
16723,80
16723,35
9385,10751
9385,16
9385,35
9385,12
13909,37
366924,28
366924,16
366924,878
441,18
441,35
175574,16
175574,35
175574,10751
13969,35
13969,18
13969,10751
13969,10749
10294,27
10294,53
9711,878
9711,28
9711,27
22345,878
22345,35
22345,10751
18274,27
18274,9648
5336,36
5336,10752
5336,18
5336,27
186971,18
186971,36
47354,28
47354,35
47354,80
1713,18
1713,10749
651,35
651,18
651,10752
392794,18
11015,27
11015,9648
11015,53
10353,35
10353,14
253235,35
253235,18
253235,10749
21427,35
57353,28
57353,35
57353,53
6171,18
6171,27
6171,878
6171,53
11400,18
11400,36
11400,10749
103332,35
103332,10749
103332,14
103332,18
390734,28
390734,16
390734,12
390734,18
390734,14
390734,878
613,18
613,36
613,10752
73723,16
73723,10751
547,18
547,10749
1901,35
1901,18
1901,10749
11006,28
11006,12
11006,35
79694,27
79694,53
3875,18
9833,10402
9833,53
9833,18
9833,10749
39486,18
9929,10751
9929,16
9929,12
9929,35
1904,18
1904,36
1904,10749
13417,16
13417,35
13417,10751
93828,28
93828,12
93828,80
42684,878
20453,18
20453,35
20453,10749
20857,35
20857,10749
6589,28
6589,12
6589,35
6589,10751
21385,12
21385,16
21385,35
21385,10751
44716,18
63700,12
63700,35
63700,10751
63700,14
63700,10770
47327,14
47327,53
47327,28
47327,80
10481,35
10481,10751
11452,35
11452,10749
10376,14
2330,28
2330,35
2330,80
16372,27
9757,35
8328,10402
8328,18
8328,10749
1653,18
11101,18
11101,36
11101,10752
72213,18
13702,35
50837,18
50837,53
140,80
140,18
140,10749
140,53
86837,18
86837,10749
14400,12
14400,18
14400,28
14400,53
75948,28
75948,14
66,80
66,18
66,53
7873,80
7873,18
7873,53
7873,28
10017,10749
10017,878
10017,27
10017,28
10017,80
7457,80
7457,18
9631,28
9631,12
9631,80
9631,18
9631,9648
9631,53
11024,9648
11024,14
11024,12
11024,35
9090,35
395982,27
395982,35
395982,18
395982,53
395982,14
11128,18
11128,28
11128,53
55787,18
55787,10749
25183,35
25183,18
25183,10749
15373,35
1885,18
11114,14
11114,16
11114,35
11114,10751
14347,35
14347,10749
204,18
204,53
204,12
18162,12
18162,35
18162,878
11827,16
11827,878
15556,18
15556,10749
2140,28
2140,80
2140,53
8885,18
8885,16
8885,10752
14282,28
14282,16
14282,14
290762,35
290762,18
290762,10749
9535,35
9535,80
17501,28
17501,18
17501,53
9460,28
347123,18
347123,36
347123,10770
8357,99
16520,18
16520,10402
16520,10749
12101,9648
12101,878
12101,53
1714,18
1714,878
12914,12
12914,878
366514,35
366514,10749
1421,18
1421,35
1421,10749
11565,35
11565,80
530,12
530,16
530,35
530,878
530,10751
250766,99
11838,27
4520,18
4520,53
123362,27
123362,9648
123362,14
123362,53
97434,35
97434,80
4517,18
4517,36
4517,10749
27972,18
27972,10749
21788,14
21788,12
304372,18
304372,53
29453,18
586,35
586,18
9501,28
9501,80
336845,18
336845,80
9067,28
9067,35
9067,14
9067,878
139455,35
139455,27
139455,53
139455,9648
37636,18
37636,10749
109443,35
16617,9648
16617,53
16617,80
112949,10749
9960,53
9960,12
9960,18
146015,53
146015,18
4995,18
48034,35
48034,18
10045,28
10045,53
10045,878
11194,99
11194,28
11194,12
20139,18
16146,27
16146,878
21705,10751
21705,16
13973,35
13973,18
32395,18
11016,80
11016,18
11016,53
1058,28
1058,18
1058,10749
1058,53
9894,35
9894,18
9894,53
13673,35
13673,10751
20755,35
20755,18
20755,10751
11349,18
11349,53
77953,35
218836,16
218836,35
218836,12
218836,10751
283227,18
283227,10749
6522,35
6522,80
184098,35
184098,10749
43347,18
43347,35
43347,10749
9073,12
15171,16
15171,18
15171,10751
14469,28
14469,18
14469,53
2001,18
2001,80
2001,53
22828,18
22828,80
9369,10751
9369,16
9369,12
9369,35
17894,35
17894,10749
4518,18
4518,36
149871,16
149871,18
149871,14
38745,35
371560,18
371560,27
38322,80
38322,35
38322,28
84188,18
84188,53
84188,80
301608,80
301608,53
20941,18
20941,10752
10488,12
10488,35
10488,10751
10488,14
10228,16
9434,28
9434,35
9434,53
9434,10749
13465,27
13465,14
13465,16
13465,10751
12599,12
12599,14
12599,16
12599,878
12599,10751
16182,27
16182,9648
8080,80
8080,53
11934,35
11934,18
290825,35
290825,14
290825,27
290825,53
10649,28
10649,80
10649,53
334538,18
334538,878
12106,28
12106,37
266,18
884,18
884,53
884,10749
31117,35
31117,10751
382597,28
382597,35
15907,12
15907,18
15907,10751
11644,18
11644,9648
11644,53
9636,28
9636,53
10160,27
10160,53
323676,35
10208,14
10208,35
10208,878
10208,10751
35838,18
968,80
968,18
968,53
11520,35
11520,10751
11520,10749
19344,18
19344,10749
319888,35
319888,18
319888,36
339984,18
8469,35
201765,35
46829,35
46829,18
1450,28
1450,12
1450,27
1450,878
1450,53
18975,16
18975,10751
18975,14
21334,18
21334,35
21334,10751
3291,18
3291,36
14510,27
14510,878
14510,14
9665,10752
25768,28
25768,35
7450,16
7450,28
7450,878
7450,10751
7450,12
51481,35
31414,18
299245,27
299245,53
9331,28
9331,18
9331,53
44564,35
44564,18
19259,35
177494,35
177494,18
177494,80
9618,28
9618,12
9618,35
48781,53
48781,10749
2075,10749
2075,35
2075,80
2075,18
1294,18
1294,10402
11018,28
11018,80
11018,18
11018,53
1485,80
1485,53
59722,28
59722,12
59722,878
10323,12
10323,14
10323,10751
138,27
31867,28
31867,878
31867,53
31867,80
8880,18
8880,36
8880,10752
3177,28
3177,53
322125,18
322125,53
9570,12
9570,10751
9570,878
9570,28
13220,27
13220,53
24163,18
24163,28
24163,53
24163,80
24163,10749
379,18
379,53
379,80
8914,28
8914,878
8914,53
2669,28
2669,18
2669,36
97367,18
97367,80
1644,53
1644,18
1644,9648
24150,27
255157,53
255157,80
255157,18
3512,28
3512,53
11374,35
26715,18
26715,28
26715,35
26715,53
26715,80
27066,18
27066,10749
50014,18
18925,18
9885,27
9885,53
254473,28
254473,80
254473,18
4437,53
4437,878
10632,18
10632,28
10632,53
10632,80
9988,35
23173,35
23173,27
82687,35
25941,53
25941,80
25941,18
25941,28
13008,80
13008,18
13225,14
13225,16
13225,878
13225,10751
14527,28
8224,53
8224,80
8224,9648
84288,80
84288,18
84288,36
84288,99
14547,28
14547,12
14547,35
11259,12
11259,18
11259,10749
11259,37
11797,27
10013,35
10013,18
10013,14
10013,10749
19204,27
6038,28
6038,12
6038,35
6038,37
5919,28
5919,53
19157,35
38843,35
38843,10751
32856,35
32856,10749
1249,18
1249,53
1249,80
8338,18
8338,9648
8338,878
8338,53
338964,35
338964,80
338964,18
5551,28
5551,12
5551,53
10030,35
18476,80
18476,18
18476,27
18476,9648
18476,53
12100,18
12100,28
12100,36
12100,10752
